Sostav,Days,Concerts,Halls,Genre,ShowTime,TransTime,WaitTime,Costs,Musician,Composer,programm,FamilyConc,TransTime_%,WaitTime_%,TransTime_Score,WaitTime_Score,Trans-Wait_%,Density,HallChanges,Top5Authors,Top5AuthorsShare,RareAuthorsShare,RecommendedArtistsRatio,RecommendedPiecesRatio,ComfortScore,ComfortLevel,RareAuthorsShare_qnorm,RecommendedPiecesRatio_qnorm,RecommendedArtistsRatio_qnorm,AvgWorksPerConcert,DepthScore,GenreDiversityScore,IntellectScore,IntellectCategory,IntellectScoreLabel,AuthorBalance,ComfortScoreLabel,AuthorBalanceLabel,Top5AuthorsShareLabel,RareAuthorsShareLabel,GMM_Cluster
"[4, 8, 13, 16, 20, 24]",1,6,5,4,270.0,43.0,135.0,1200,10,12,19,0,91.6,2.7,8.400000000000006,97.3,8.2,0.0,5,11,0.579,0.053,0.455,0.0,35.1,🔴 Неудобный,0.7940099088177937,0.5000131766194065,0.2086254150635113,3.1666666666666665,31.57894736842105,66.7,57.6,⚖️ Базовый,🎯 Интересный (60–90%),0.316,💤 Поверхностный (0–30%),🎯 Интересный (60–90%),⚖️ Базовый (30–60%),,5
"[4, 8, 13, 16, 20, 25]",1,6,5,4,270.0,43.0,150.0,1200,9,10,17,0,91.6,5.4,8.400000000000006,94.6,7.9,0.0,5,8,0.471,0.059,0.5,0.0,34.3,🔴 Неудобный,0.8296658409318505,0.5000131766194065,0.3306936172455594,2.833333333333333,35.29411764705882,66.7,57.7,⚖️ Базовый,🎯 Интересный (60–90%),0.265,💤 Поверхностный (0–30%),⚖️ Базовый (30–60%),💤 Поверхностный (0–30%),,5
"[4, 8, 13, 16, 20, 26]",1,6,4,4,270.0,44.0,150.0,1200,8,10,16,0,93.1,5.4,6.900000000000006,94.6,6.5,0.0,5,8,0.471,0.059,0.5,0.0,33.2,🔴 Неудобный,0.8296658409318505,0.5000131766194065,0.3306936172455594,2.6666666666666665,37.5,66.7,58.0,⚖️ Базовый,🎯 Интересный (60–90%),0.265,💤 Поверхностный (0–30%),⚖️ Базовый (30–60%),💤 Поверхностный (0–30%),,5
"[4, 8, 13, 16, 20, 27]",1,6,4,5,270.0,37.0,165.0,1200,9,14,21,0,77.3,8.6,22.700000000000003,91.4,20.7,0.0,4,11,0.5,0.045,0.5,0.0,43.3,🔴 Неудобный,0.7396036472882517,0.5000131766194065,0.3306936172455594,3.5,28.57142857142857,83.3,59.5,⚖️ Базовый,🎯 Интересный (60–90%),0.2725,⚖️ Базовый (30–60%),⚖️ Базовый (30–60%),💤 Поверхностный (0–30%),,5
"[4, 8, 13, 16, 20, 28]",1,6,5,4,290.0,44.0,195.0,1200,9,10,17,0,93.1,19.2,6.900000000000006,80.8,5.6,0.0,5,8,0.471,0.059,0.4,0.0,29.1,🔴 Неудобный,0.8296658409318505,0.5000131766194065,0.1022110367364149,2.833333333333333,35.29411764705882,66.7,54.9,⚖️ Базовый,🎯 Интересный (60–90%),0.265,💤 Поверхностный (0–30%),⚖️ Базовый (30–60%),💤 Поверхностный (0–30%),,5
"[4, 8, 13, 16, 20, 29]",1,6,5,5,345.0,44.0,225.0,1200,15,11,17,0,93.1,39.3,6.900000000000006,60.7,4.2,0.0,5,9,0.529,0.059,0.438,0.0,23.0,🔴 Неудобный,0.8296658409318505,0.5000131766194065,0.1673298898434617,2.833333333333333,35.29411764705882,83.3,61.3,🎯 Интересный,🧠 Насыщенный (Top 10%),0.294,💤 Поверхностный (0–30%),⚖️ Базовый (30–60%),⚖️ Базовый (30–60%),,5
"[4, 8, 13, 16, 20, 30]",1,6,5,5,270.0,43.0,300.0,1200,10,14,22,0,91.6,81.1,8.400000000000006,18.90000000000001,1.6,0.0,5,12,0.545,0.045,0.545,0.0,11.6,🔴 Неудобный,0.7396036472882517,0.5000131766194065,0.4637642966320561,3.6666666666666665,27.27272727272728,83.3,62.1,🎯 Интересный,🧠 Насыщенный (Top 10%),0.295,💤 Поверхностный (0–30%),⚖️ Базовый (30–60%),⚖️ Базовый (30–60%),,5
"[4, 8, 13, 16, 21, 23]",1,6,5,5,270.0,37.0,120.0,1200,11,11,23,0,77.3,1.0,22.700000000000003,99.0,22.5,0.0,5,14,0.609,0.0,0.364,0.0,45.6,🔴 Неудобный,0.2984372529383861,0.5000131766194065,0.05892584198598,3.8333333333333335,26.08695652173913,83.3,47.5,⚖️ Базовый,⚖️ Базовый (30–60%),0.3045,⚖️ Базовый (30–60%),⚖️ Базовый (30–60%),🎯 Интересный (60–90%),,1
"[4, 8, 13, 16, 21, 24]",1,6,6,4,270.0,39.0,135.0,1200,11,12,24,0,83.9,2.7,16.099999999999994,97.3,15.7,0.0,5,16,0.667,0.0,0.455,0.0,40.5,🔴 Неудобный,0.2984372529383861,0.5000131766194065,0.2086254150635113,4.0,25.0,66.7,46.5,⚖️ Базовый,💤 Поверхностный (0–30%),0.3335,⚖️ Базовый (30–60%),🎯 Интересный (60–90%),🎯 Интересный (60–90%),,1
"[4, 8, 13, 16, 21, 25]",1,6,6,4,270.0,38.0,150.0,1200,10,10,22,0,80.9,5.4,19.099999999999994,94.6,18.1,0.0,5,13,0.591,0.0,0.5,0.0,41.7,🔴 Неудобный,0.2984372529383861,0.5000131766194065,0.3306936172455594,3.6666666666666665,27.27272727272728,66.7,46.5,⚖️ Базовый,💤 Поверхностный (0–30%),0.2955,⚖️ Базовый (30–60%),⚖️ Базовый (30–60%),⚖️ Базовый (30–60%),,1
"[4, 8, 13, 16, 21, 26]",1,6,5,4,270.0,32.0,150.0,1200,9,10,21,0,61.5,5.4,38.5,94.6,36.4,0.0,5,13,0.591,0.0,0.5,0.0,55.3,🟡 Умеренный,0.2984372529383861,0.5000131766194065,0.3306936172455594,3.5,28.57142857142857,66.7,46.6,⚖️ Базовый,💤 Поверхностный (0–30%),0.2955,⚖️ Базовый (30–60%),⚖️ Базовый (30–60%),⚖️ Базовый (30–60%),,1
"[4, 8, 13, 16, 21, 27]",1,6,5,5,270.0,38.0,165.0,1200,10,14,25,0,80.9,8.6,19.099999999999994,91.4,17.5,0.0,5,16,0.593,0.0,0.5,0.0,40.8,🔴 Неудобный,0.2984372529383861,0.5000131766194065,0.3306936172455594,4.166666666666667,24.0,83.3,50.2,⚖️ Базовый,⚖️ Базовый (30–60%),0.2965,⚖️ Базовый (30–60%),⚖️ Базовый (30–60%),⚖️ Базовый (30–60%),,1
"[4, 8, 13, 16, 21, 28]",1,6,5,4,290.0,31.0,195.0,1200,10,10,22,0,57.2,19.2,42.8,80.8,34.6,0.0,4,13,0.591,0.0,0.4,0.0,54.2,🟡 Умеренный,0.2984372529383861,0.5000131766194065,0.1022110367364149,3.6666666666666665,27.27272727272728,66.7,43.6,⚖️ Базовый,💤 Поверхностный (0–30%),0.2955,⚖️ Базовый (30–60%),⚖️ Базовый (30–60%),⚖️ Базовый (30–60%),,1
"[4, 8, 13, 16, 21, 29]",1,6,6,5,345.0,40.0,225.0,1200,16,11,22,0,86.4,39.3,13.599999999999994,60.7,8.3,0.0,5,14,0.636,0.0,0.438,0.0,27.7,🔴 Неудобный,0.2984372529383861,0.5000131766194065,0.1673298898434617,3.6666666666666665,27.27272727272728,83.3,49.7,⚖️ Базовый,⚖️ Базовый (30–60%),0.318,💤 Поверхностный (0–30%),🎯 Интересный (60–90%),🎯 Интересный (60–90%),,2
"[4, 8, 13, 16, 21, 30]",1,6,6,5,270.0,38.0,300.0,1200,11,14,27,0,80.9,81.1,19.099999999999994,18.90000000000001,3.6,0.0,5,17,0.63,0.0,0.545,0.0,19.0,🔴 Неудобный,0.2984372529383861,0.5000131766194065,0.4637642966320561,4.5,22.22222222222222,83.3,52.6,⚖️ Базовый,⚖️ Базовый (30–60%),0.315,💤 Поверхностный (0–30%),🎯 Интересный (60–90%),🎯 Интересный (60–90%),,5
"[4, 8, 13, 16, 22, 25]",1,6,5,4,280.0,36.0,140.0,1200,11,10,17,0,74.1,3.7,25.90000000000001,96.3,24.9,0.0,5,9,0.529,0.0,0.417,0.0,47.0,🔴 Неудобный,0.2984372529383861,0.5000131766194065,0.1258762451905339,2.833333333333333,35.29411764705882,66.7,43.3,⚖️ Базовый,💤 Поверхностный (0–30%),0.2645,⚖️ Базовый (30–60%),⚖️ Базовый (30–60%),⚖️ Базовый (30–60%),,1
"[4, 8, 13, 16, 22, 27]",1,6,4,5,280.0,42.0,155.0,1200,11,14,21,0,90.1,6.7,9.900000000000006,93.3,9.2,0.0,5,12,0.545,0.0,0.417,0.0,34.9,🔴 Неудобный,0.2984372529383861,0.5000131766194065,0.1258762451905339,3.5,28.57142857142857,83.3,47.1,⚖️ Базовый,💤 Поверхностный (0–30%),0.2725,💤 Поверхностный (0–30%),⚖️ Базовый (30–60%),⚖️ Базовый (30–60%),,2
"[4, 8, 13, 16, 22, 28]",1,6,5,4,300.0,43.0,185.0,1200,11,10,17,0,91.6,13.3,8.400000000000006,86.7,7.3,0.0,5,9,0.529,0.0,0.333,0.0,31.9,🔴 Неудобный,0.2984372529383861,0.5000131766194065,0.0401096294734622,2.833333333333333,35.29411764705882,66.7,42.3,⚖️ Базовый,💤 Поверхностный (0–30%),0.2645,💤 Поверхностный (0–30%),⚖️ Базовый (30–60%),⚖️ Базовый (30–60%),,2
"[4, 8, 13, 16, 22, 29]",1,6,5,5,355.0,38.0,215.0,1200,17,10,17,0,80.9,27.0,19.099999999999994,73.0,13.9,0.0,5,10,0.588,0.0,0.389,0.0,35.3,🔴 Неудобный,0.2984372529383861,0.5000131766194065,0.0871501607547567,2.833333333333333,35.29411764705882,83.3,48.5,⚖️ Базовый,⚖️ Базовый (30–60%),0.294,💤 Поверхностный (0–30%),⚖️ Базовый (30–60%),⚖️ Базовый (30–60%),,1
"[4, 8, 13, 16, 22, 30]",1,6,5,5,280.0,36.0,290.0,1200,12,13,22,0,74.1,71.4,25.90000000000001,28.599999999999994,7.4,0.0,5,13,0.591,0.0,0.462,0.0,26.7,🔴 Неудобный,0.2984372529383861,0.5000131766194065,0.2262030253518157,3.6666666666666665,27.27272727272728,83.3,49.3,⚖️ Базовый,⚖️ Базовый (30–60%),0.2955,💤 Поверхностный (0–30%),⚖️ Базовый (30–60%),⚖️ Базовый (30–60%),,2
"[4, 8, 13, 16, 23, 28]",1,6,5,5,290.0,31.0,195.0,1200,11,10,17,0,57.2,19.2,42.8,80.8,34.6,0.0,4,8,0.471,0.0,0.273,0.0,54.2,🟡 Умеренный,0.2984372529383861,0.5000131766194065,0.0155747641385126,2.833333333333333,35.29411764705882,83.3,44.7,⚖️ Базовый,💤 Поверхностный (0–30%),0.2355,⚖️ Базовый (30–60%),💤 Поверхностный (0–30%),💤 Поверхностный (0–30%),,1
"[4, 8, 13, 16, 23, 29]",1,6,5,6,345.0,39.0,225.0,1200,17,10,17,0,83.9,39.3,16.099999999999994,60.7,9.8,0.0,4,9,0.529,0.0,0.353,0.0,29.5,🔴 Неудобный,0.2984372529383861,0.5000131766194065,0.0520212934169609,2.833333333333333,35.29411764705882,100.0,50.7,⚖️ Базовый,⚖️ Базовый (30–60%),0.2645,💤 Поверхностный (0–30%),⚖️ Базовый (30–60%),⚖️ Базовый (30–60%),,5
"[4, 8, 13, 16, 23, 30]",1,6,5,6,270.0,36.0,300.0,1200,12,13,22,0,74.1,81.1,25.90000000000001,18.90000000000001,4.9,0.0,4,12,0.545,0.0,0.417,0.0,23.8,🔴 Неудобный,0.2984372529383861,0.5000131766194065,0.1258762451905339,3.6666666666666665,27.27272727272728,100.0,51.1,⚖️ Базовый,⚖️ Базовый (30–60%),0.2725,💤 Поверхностный (0–30%),⚖️ Базовый (30–60%),⚖️ Базовый (30–60%),,5
"[4, 8, 13, 16, 24, 28]",1,6,6,4,290.0,46.0,195.0,1200,11,11,18,0,95.3,19.2,4.700000000000003,80.8,3.8,0.0,5,10,0.556,0.0,0.364,0.0,27.5,🔴 Неудобный,0.2984372529383861,0.5000131766194065,0.05892584198598,3.0,33.33333333333333,66.7,42.9,⚖️ Базовый,💤 Поверхностный (0–30%),0.278,💤 Поверхностный (0–30%),⚖️ Базовый (30–60%),⚖️ Базовый (30–60%),,2
"[4, 8, 13, 16, 24, 29]",1,6,6,5,345.0,40.0,225.0,1200,17,11,18,0,86.4,39.3,13.599999999999994,60.7,8.3,0.0,5,11,0.611,0.0,0.412,0.0,27.7,🔴 Неудобный,0.2984372529383861,0.5000131766194065,0.1187345174721973,3.0,33.33333333333333,83.3,49.2,⚖️ Базовый,⚖️ Базовый (30–60%),0.3055,💤 Поверхностный (0–30%),⚖️ Базовый (30–60%),🎯 Интересный (60–90%),,2
"[4, 8, 13, 16, 24, 30]",1,6,6,5,270.0,39.0,300.0,1200,12,13,23,0,83.9,81.1,16.099999999999994,18.90000000000001,3.0,0.0,5,14,0.609,0.0,0.5,0.0,16.9,🔴 Неудобный,0.2984372529383861,0.5000131766194065,0.3306936172455594,3.8333333333333335,26.08695652173913,83.3,50.9,⚖️ Базовый,⚖️ Базовый (30–60%),0.3045,💤 Поверхностный (0–30%),⚖️ Базовый (30–60%),🎯 Интересный (60–90%),,5
"[4, 8, 13, 16, 25, 29]",1,6,6,5,345.0,38.0,225.0,1200,16,10,16,0,80.9,39.3,19.099999999999994,60.7,11.6,0.0,5,8,0.5,0.0,0.438,0.0,31.6,🔴 Неудобный,0.2984372529383861,0.5000131766194065,0.1673298898434617,2.6666666666666665,37.5,83.3,47.6,⚖️ Базовый,⚖️ Базовый (30–60%),0.25,💤 Поверхностный (0–30%),💤 Поверхностный (0–30%),💤 Поверхностный (0–30%),,2
"[4, 8, 13, 16, 25, 30]",1,6,5,5,270.0,36.0,300.0,1200,11,13,21,0,74.1,81.1,25.90000000000001,18.90000000000001,4.9,0.0,4,11,0.524,0.0,0.545,0.0,23.8,🔴 Неудобный,0.2984372529383861,0.5000131766194065,0.4637642966320561,3.5,28.57142857142857,83.3,50.8,⚖️ Базовый,⚖️ Базовый (30–60%),0.262,💤 Поверхностный (0–30%),💤 Поверхностный (0–30%),⚖️ Базовый (30–60%),,5
"[4, 8, 13, 16, 26, 29]",1,6,5,5,345.0,40.0,225.0,1200,15,10,15,0,86.4,39.3,13.599999999999994,60.7,8.3,0.0,5,8,0.5,0.0,0.438,0.0,27.7,🔴 Неудобный,0.2984372529383861,0.5000131766194065,0.1673298898434617,2.5,40.0,83.3,47.9,⚖️ Базовый,⚖️ Базовый (30–60%),0.25,💤 Поверхностный (0–30%),💤 Поверхностный (0–30%),💤 Поверхностный (0–30%),,2
"[4, 8, 13, 16, 26, 30]",1,6,5,5,270.0,38.0,300.0,1200,10,13,20,0,80.9,81.1,19.099999999999994,18.90000000000001,3.6,0.0,5,11,0.524,0.0,0.545,0.0,19.0,🔴 Неудобный,0.2984372529383861,0.5000131766194065,0.4637642966320561,3.333333333333333,30.0,83.3,50.9,⚖️ Базовый,⚖️ Базовый (30–60%),0.262,💤 Поверхностный (0–30%),💤 Поверхностный (0–30%),⚖️ Базовый (30–60%),,5
"[4, 8, 13, 16, 27, 29]",1,6,5,6,345.0,44.0,225.0,1200,16,14,20,0,93.1,39.3,6.900000000000006,60.7,4.2,0.0,5,11,0.524,0.0,0.438,0.0,23.0,🔴 Неудобный,0.2984372529383861,0.5000131766194065,0.1673298898434617,3.333333333333333,30.0,100.0,51.4,⚖️ Базовый,⚖️ Базовый (30–60%),0.262,💤 Поверхностный (0–30%),💤 Поверхностный (0–30%),⚖️ Базовый (30–60%),,5
"[4, 8, 13, 16, 27, 30]",1,6,5,6,270.0,43.0,300.0,1200,11,16,25,0,91.6,81.1,8.400000000000006,18.90000000000001,1.6,0.0,5,14,0.538,0.0,0.545,0.0,11.6,🔴 Неудобный,0.2984372529383861,0.5000131766194065,0.4637642966320561,4.166666666666667,24.0,100.0,54.7,⚖️ Базовый,🎯 Интересный (60–90%),0.269,💤 Поверхностный (0–30%),⚖️ Базовый (30–60%),⚖️ Базовый (30–60%),,5
"[4, 8, 13, 16, 28, 30]",1,6,6,5,290.0,38.0,280.0,1200,11,13,21,0,80.9,66.8,19.099999999999994,33.2,6.3,0.0,5,11,0.524,0.0,0.455,0.0,23.3,🔴 Неудобный,0.2984372529383861,0.5000131766194065,0.2086254150635113,3.5,28.57142857142857,83.3,47.6,⚖️ Базовый,⚖️ Базовый (30–60%),0.262,💤 Поверхностный (0–30%),💤 Поверхностный (0–30%),⚖️ Базовый (30–60%),,2
"[4, 8, 13, 17, 21, 23]",1,6,6,4,275.0,33.0,115.0,1200,11,8,16,0,65.3,0.6,34.7,99.4,34.5,0.0,5,12,0.75,0.0,0.455,0.0,54.1,🟡 Умеренный,0.2984372529383861,0.5000131766194065,0.2086254150635113,2.6666666666666665,37.5,66.7,50.2,⚖️ Базовый,⚖️ Базовый (30–60%),0.375,⚖️ Базовый (30–60%),🧠 Насыщенный (Top 10%),🧠 Насыщенный (Top 10%),,1
"[4, 8, 13, 17, 21, 24]",1,6,5,3,275.0,35.0,130.0,1200,11,8,17,0,71.4,1.9,28.599999999999994,98.1,28.1,0.0,5,14,0.824,0.0,0.545,0.0,49.4,🔴 Неудобный,0.2984372529383861,0.5000131766194065,0.4637642966320561,2.833333333333333,35.29411764705882,50.0,50.8,⚖️ Базовый,⚖️ Базовый (30–60%),0.412,⚖️ Базовый (30–60%),🧠 Насыщенный (Top 10%),🧠 Насыщенный (Top 10%),,1
"[4, 8, 13, 17, 21, 25]",1,6,6,3,275.0,34.0,145.0,1200,10,6,15,0,68.6,4.3,31.40000000000001,95.7,30.0,0.0,5,11,0.733,0.0,0.6,0.0,50.7,🟡 Умеренный,0.2984372529383861,0.5000131766194065,0.6250988246455489,2.5,40.0,50.0,51.1,⚖️ Базовый,⚖️ Базовый (30–60%),0.3665,⚖️ Базовый (30–60%),🧠 Насыщенный (Top 10%),🧠 Насыщенный (Top 10%),,1
"[4, 8, 13, 17, 21, 26]",1,6,5,3,275.0,28.0,145.0,1200,9,6,14,0,43.3,4.3,56.7,95.7,54.3,0.0,5,11,0.733,0.0,0.6,0.0,68.4,🟡 Умеренный,0.2984372529383861,0.5000131766194065,0.6250988246455489,2.333333333333333,42.85714285714285,50.0,51.5,⚖️ Базовый,⚖️ Базовый (30–60%),0.3665,🎯 Интересный (60–90%),🧠 Насыщенный (Top 10%),🧠 Насыщенный (Top 10%),,4
"[4, 8, 13, 17, 21, 27]",1,6,5,4,275.0,34.0,160.0,1200,10,10,19,0,68.6,7.4,31.40000000000001,92.6,29.1,0.0,5,14,0.7,0.0,0.6,0.0,49.8,🔴 Неудобный,0.2984372529383861,0.5000131766194065,0.6250988246455489,3.1666666666666665,31.57894736842105,66.7,53.4,⚖️ Базовый,🎯 Интересный (60–90%),0.35,⚖️ Базовый (30–60%),🎯 Интересный (60–90%),🎯 Интересный (60–90%),,1
"[4, 8, 13, 17, 21, 28]",1,6,5,3,295.0,27.0,190.0,1200,10,6,15,0,38.2,15.4,61.8,84.6,52.3,0.0,4,11,0.733,0.0,0.5,0.0,68.6,🟡 Умеренный,0.2984372529383861,0.5000131766194065,0.3306936172455594,2.5,40.0,50.0,47.4,⚖️ Базовый,⚖️ Базовый (30–60%),0.3665,🎯 Интересный (60–90%),🧠 Насыщенный (Top 10%),🧠 Насыщенный (Top 10%),,4
"[4, 8, 13, 17, 21, 29]",1,6,6,4,350.0,36.0,220.0,1200,16,7,15,0,74.1,31.2,25.90000000000001,68.8,17.8,0.0,5,12,0.8,0.0,0.5,0.0,38.8,🔴 Неудобный,0.2984372529383861,0.5000131766194065,0.3306936172455594,2.5,40.0,66.7,53.3,⚖️ Базовый,🎯 Интересный (60–90%),0.4,⚖️ Базовый (30–60%),🧠 Насыщенный (Top 10%),🧠 Насыщенный (Top 10%),,1
"[4, 8, 13, 17, 21, 30]",1,6,6,4,275.0,34.0,295.0,1200,11,10,20,0,68.6,74.6,31.40000000000001,25.40000000000001,8.0,0.0,5,15,0.75,0.0,0.636,0.0,29.6,🔴 Неудобный,0.2984372529383861,0.5000131766194065,0.7160438517893849,3.333333333333333,30.0,66.7,55.6,⚖️ Базовый,🎯 Интересный (60–90%),0.375,💤 Поверхностный (0–30%),🧠 Насыщенный (Top 10%),🧠 Насыщенный (Top 10%),,5
"[4, 8, 13, 17, 22, 25]",1,6,5,3,285.0,20.0,135.0,1200,11,5,10,0,15.4,2.7,84.6,97.3,82.3,0.0,5,7,0.7,0.0,0.5,0.0,88.4,🟢 Очень комфортный,0.2984372529383861,0.5000131766194065,0.3306936172455594,1.6666666666666667,60.0,50.0,49.1,⚖️ Базовый,⚖️ Базовый (30–60%),0.35,🧠 Насыщенный (Top 10%),🎯 Интересный (60–90%),🎯 Интересный (60–90%),,4
"[4, 8, 13, 17, 22, 27]",1,6,4,4,285.0,26.0,150.0,1200,11,10,15,0,33.8,5.4,66.2,94.6,62.6,0.0,5,10,0.667,0.0,0.5,0.0,74.7,🟡 Умеренный,0.2984372529383861,0.5000131766194065,0.3306936172455594,2.5,40.0,66.7,49.9,⚖️ Базовый,⚖️ Базовый (30–60%),0.3335,🎯 Интересный (60–90%),🎯 Интересный (60–90%),🎯 Интересный (60–90%),,4
"[4, 8, 13, 17, 22, 28]",1,6,5,3,305.0,27.0,180.0,1200,11,5,10,0,38.2,11.8,61.8,88.2,54.5,0.0,5,7,0.7,0.0,0.417,0.0,69.7,🟡 Умеренный,0.2984372529383861,0.5000131766194065,0.1258762451905339,1.6666666666666667,60.0,50.0,46.5,⚖️ Базовый,💤 Поверхностный (0–30%),0.35,🎯 Интересный (60–90%),🎯 Интересный (60–90%),🎯 Интересный (60–90%),,4
"[4, 8, 13, 17, 22, 29]",1,6,5,4,360.0,22.0,210.0,1200,17,5,10,0,21.4,24.6,78.6,75.4,59.3,0.0,5,8,0.8,0.0,0.444,0.0,77.6,🟡 Умеренный,0.2984372529383861,0.5000131766194065,0.1854345649080272,1.6666666666666667,60.0,66.7,54.0,⚖️ Базовый,🎯 Интересный (60–90%),0.4,🎯 Интересный (60–90%),🧠 Насыщенный (Top 10%),🧠 Насыщенный (Top 10%),,4
"[4, 8, 13, 17, 22, 30]",1,6,5,4,285.0,20.0,285.0,1200,12,8,15,0,15.4,69.5,84.6,30.5,25.8,0.0,5,11,0.733,0.0,0.538,0.0,68.4,🟡 Умеренный,0.2984372529383861,0.5000131766194065,0.437714120065356,2.5,40.0,66.7,52.9,⚖️ Базовый,🎯 Интересный (60–90%),0.3665,🎯 Интересный (60–90%),🧠 Насыщенный (Top 10%),🧠 Насыщенный (Top 10%),,4
"[4, 8, 13, 17, 23, 28]",1,6,6,4,295.0,38.0,190.0,1200,11,6,10,0,80.9,15.4,19.099999999999994,84.6,16.2,0.0,5,6,0.6,0.0,0.364,0.0,38.7,🔴 Неудобный,0.2984372529383861,0.5000131766194065,0.05892584198598,1.6666666666666667,60.0,66.7,47.4,⚖️ Базовый,⚖️ Базовый (30–60%),0.3,⚖️ Базовый (30–60%),⚖️ Базовый (30–60%),🎯 Интересный (60–90%),,1
"[4, 8, 13, 17, 23, 29]",1,6,6,5,350.0,46.0,220.0,1200,17,6,10,0,95.3,31.2,4.700000000000003,68.8,3.2,0.0,5,7,0.7,0.0,0.412,0.0,23.9,🔴 Неудобный,0.2984372529383861,0.5000131766194065,0.1187345174721973,1.6666666666666667,60.0,83.3,54.8,⚖️ Базовый,🎯 Интересный (60–90%),0.35,💤 Поверхностный (0–30%),🎯 Интересный (60–90%),🎯 Интересный (60–90%),,5
